SWO capture clock
Time	Approx	PC	ITM1	ITM2	ITM3	ITM4	
34s 613672.48 us	 	---		591			
34s 613674.48 us	 	---			57390001		
34s 613676.52 us	 	---				57390592	
34s 623700.87 us	 	---	0				
34s 623702.87 us	 	---		591			
34s 623704.87 us	 	---			57400001		
34s 623765.73 us	 	---				57400592	
34s 633729.90 us	 	---	0				
34s 633731.90 us	 	---		591			
34s 633733.94 us	 	---			57410001		
34s 633735.98 us	 	---				57410592	
34s 643728.79 us	 	---	0				
34s 643730.79 us	 	---		591			
34s 643732.79 us	 	---			57420001		
34s 643734.79 us	 	---				57420592	
34s 653597.10 us	 	---	0				
34s 653740.56 us	 	---		591			
34s 653742.56 us	 	---			57430001		
34s 653744.56 us	 	---				57430592	
34s 663627.50 us	 	---	0				
34s 663629.50 us	 	---		591			
34s 663631.50 us	 	---			57440001		
34s 663633.50 us	 	---				57440592	
34s 673659.77 us	 	---	0				
34s 673661.77 us	 	---		591			
34s 673663.77 us	 	---			57450001		
34s 673665.77 us	 	---				57450592	
34s 683690.17 us	 	---	0				
34s 683692.17 us	 	---		591			
34s 683694.17 us	 	---			57460001		
34s 683748.65 us	 	---				57460592	
34s 693712.81 us	 	---	0				
34s 693714.85 us	 	---		591			
34s 693716.85 us	 	---			57470001		
34s 693718.85 us	 	---				57470592	
34s 703718.08 us	 	---	0				
34s 703720.08 us	 	---		591			
34s 703722.12 us	 	---			57480001		
34s 703724.17 us	 	---				57480592	
34s 713586.40 us	 	---	0				
34s 713723.48 us	 	---		591			
34s 713725.48 us	 	---			57490001		
34s 713727.48 us	 	---				57490592	
34s 723616.83 us	 	---	0				
34s 723618.83 us	 	---		591			
34s 723620.83 us	 	---			57500001		
34s 723622.87 us	 	---				57500592	
34s 733649.06 us	 	---	0				
34s 733651.06 us	 	---		591			
34s 733729.29 us	 	---			57510001		
34s 733731.29 us	 	---				57510592	
34s 743679.46 us	 	---	0				
34s 743681.46 us	 	---		591			
34s 743683.46 us	 	---			57520001		
34s 743731.56 us	 	---				57520592	
34s 753695.73 us	 	---	0				
34s 753697.73 us	 	---		591			
34s 753699.73 us	 	---			57530001		
34s 753701.73 us	 	---				57530592	
34s 763707.50 us	 	---	0				
34s 763709.50 us	 	---		591			
34s 763711.50 us	 	---			57540001		
34s 763713.50 us	 	---				57540592	
34s 773575.69 us	 	---	0				
34s 773706.40 us	 	---		591			
34s 773708.40 us	 	---			57550001		
34s 773710.40 us	 	---				57550592	
34s 783606.08 us	 	---	0				
34s 783608.08 us	 	---		591			
34s 783610.12 us	 	---			57560001		
34s 783612.17 us	 	---				57560592	
34s 793636.48 us	 	---	0				
34s 793638.48 us	 	---		591			
34s 793640.48 us	 	---			57570001		
34s 793717.31 us	 	---				57570592	
34s 803668.73 us	 	---	0				
34s 803670.73 us	 	---		591			
34s 803672.77 us	 	---			57580001		
34s 803714.48 us	 	---				57580592	
34s 813678.65 us	 	---	0				
34s 813680.65 us	 	---		591			
34s 813682.65 us	 	---			57590001		
34s 813684.65 us	 	---				57590592	
34s 823532.75 us	 	---	0				
34s 823692.17 us	 	---		591			
34s 823694.21 us	 	---			57600001		
34s 823696.21 us	 	---				57600592	
34s 833565.10 us	 	---	0				
34s 833689.31 us	 	---		591			
34s 833691.31 us	 	---			57610001		
34s 833693.31 us	 	---				57610592	
34s 843595.37 us	 	---	0				
34s 843597.37 us	 	---		591			
34s 843599.37 us	 	---			57620001		
34s 843601.37 us	 	---				57620592	
34s 853625.75 us	 	---	0				
34s 853627.75 us	 	---		591			
34s 853629.75 us	 	---			57630001		
34s 853700.23 us	 	---				57630592	
34s 863658.02 us	 	---	0				
34s 863660.02 us	 	---		591			
34s 863662.02 us	 	---			57640001		
34s 863664.06 us	 	---				57640592	
34s 873661.54 us	 	---	0				
34s 873663.54 us	 	---		591			
34s 873665.54 us	 	---			57650001		
34s 873667.54 us	 	---				57650592	
34s 883522.00 us	 	---	0				
34s 883675.06 us	 	---		591			
34s 883677.06 us	 	---			57660001		
34s 883679.10 us	 	---				57660592	
34s 893554.40 us	 	---	0				
34s 893556.44 us	 	---		591			
34s 893558.44 us	 	---			57670001		
34s 893560.44 us	 	---				57670592	
34s 903584.65 us	 	---	0				
34s 903586.65 us	 	---		591			
34s 903588.69 us	 	---			57680001		
34s 903590.69 us	 	---				57680592	
34s 913615.04 us	 	---	0				
34s 913617.04 us	 	---		591			
34s 913619.04 us	 	---			57690001		
34s 913683.15 us	 	---				57690592	
34s 923647.48 us	 	---	0				
34s 923649.48 us	 	---		591			
34s 923651.48 us	 	---			57700001		
34s 923653.48 us	 	---				57700592	
34s 933644.46 us	 	---	0				
34s 933646.46 us	 	---		591			
34s 933648.46 us	 	---			57710001		
34s 933650.46 us	 	---				57710592	
34s 943511.27 us	 	---	0				
34s 943657.98 us	 	---		591			
34s 943660.02 us	 	---			57720001		
34s 943662.02 us	 	---				57720592	
34s 953541.67 us	 	---	0				
34s 953543.67 us	 	---		591			
34s 953545.67 us	 	---			57730001		
34s 953547.67 us	 	---				57730592	
34s 963574.06 us	 	---	0				
34s 963576.06 us	 	---		591			
34s 963578.10 us	 	---			57740001		
34s 963580.10 us	 	---				57740592	
34s 973604.33 us	 	---	0				
34s 973606.33 us	 	---		591			
34s 973608.33 us	 	---			57750001		
34s 973666.06 us	 	---				57750592	
34s 983630.23 us	 	---	0				
34s 983632.23 us	 	---		591			
34s 983634.27 us	 	---			57760001		
34s 983636.31 us	 	---				57760592	
34s 993632.37 us	 	---	0				
34s 993634.37 us	 	---		591			
34s 993636.42 us	 	---			57770001		
34s 993638.46 us	 	---				57770592	
35s 3500.73 us	 	---	0				
35s 3640.90 us	 	---		591			
35s 3642.94 us	 	---			57780001		
35s 3644.94 us	 	---				57780592	
35s 13530.96 us	 	---	0				
35s 13532.96 us	 	---		591			
35s 13534.96 us	 	---			57790001		
35s 13536.96 us	 	---				57790592	
35s 23563.35 us	 	---	0				
35s 23565.35 us	 	---		591			
35s 23643.46 us	 	---			57800001		
35s 23645.46 us	 	---				57800592	
35s 33593.62 us	 	---	0				
35s 33595.62 us	 	---		591			
35s 33597.62 us	 	---			57810001		
35s 33648.98 us	 	---				57810592	
35s 43613.15 us	 	---	0				
35s 43615.19 us	 	---		591			
35s 43617.19 us	 	---			57820001		
35s 43619.19 us	 	---				57820592	
35s 53621.67 us	 	---	0				
35s 53623.67 us	 	---		591			
35s 53625.67 us	 	---			57830001		
35s 53627.67 us	 	---				57830592	
35s 63490.02 us	 	---	0				
35s 63623.81 us	 	---		591			
35s 63625.81 us	 	---			57840001		
35s 63627.81 us	 	---				57840592	
35s 73520.25 us	 	---	0				
35s 73522.25 us	 	---		591			
35s 73524.25 us	 	---			57850001		
35s 73526.25 us	 	---				57850592	
35s 83552.65 us	 	---	0				
35s 83554.65 us	 	---		591			
35s 83632.87 us	 	---			57860001		
35s 83634.87 us	 	---				57860592	
35s 93583.04 us	 	---	0				
35s 93585.04 us	 	---		591			
35s 93587.08 us	 	---			57870001		
35s 93631.90 us	 	---				57870592	
35s 103596.06 us	 	---	0				
35s 103598.06 us	 	---		591			
35s 103600.06 us	 	---			57880001		
35s 103602.06 us	 	---				57880592	
35s 113446.87 us	 	---	0				
35s 113609.58 us	 	---		591			
35s 113611.62 us	 	---			57890001		
35s 113613.62 us	 	---				57890592	
35s 123479.31 us	 	---	0				
35s 123606.73 us	 	---		591			
35s 123608.73 us	 	---			57900001		
35s 123610.73 us	 	---				57900592	
35s 133509.67 us	 	---	0				
35s 133511.67 us	 	---		591			
35s 133513.67 us	 	---			57910001		
35s 133515.67 us	 	---				57910592	
35s 143539.94 us	 	---	0				
35s 143541.94 us	 	---		591			
35s 143543.94 us	 	---			57920001		
35s 143617.65 us	 	---				57920592	
35s 153572.31 us	 	---	0				
35s 153574.31 us	 	---		591			
35s 153576.35 us	 	---			57930001		
35s 153614.81 us	 	---				57930592	
35s 163578.98 us	 	---	0				
35s 163580.98 us	 	---		591			
35s 163582.98 us	 	---			57940001		
35s 163584.98 us	 	---				57940592	
35s 173436.33 us	 	---	0				
35s 173592.50 us	 	---		591			
35s 173594.50 us	 	---			57950001		
35s 173596.50 us	 	---				57950592	
35s 183468.56 us	 	---	0				
35s 183470.56 us	 	---		591			
35s 183472.56 us	 	---			57960001		
35s 183474.56 us	 	---				57960592	
35s 193498.96 us	 	---	0				
35s 193500.96 us	 	---		591			
35s 193503.00 us	 	---			57970001		
35s 193505.00 us	 	---				57970592	
35s 203529.21 us	 	---	0				
35s 203531.21 us	 	---		591			
35s 203533.21 us	 	---			57980001		
35s 203600.56 us	 	---				57980592	
35s 213561.60 us	 	---	0				
35s 213563.60 us	 	---		591			
35s 213565.60 us	 	---			57990001		
35s 213567.60 us	 	---				57990592	
35s 223561.88 us	 	---	0				
35s 223563.88 us	 	---		591			
35s 223565.87 us	 	---			58000001		
35s 223567.88 us	 	---				58000592	
35s 233425.58 us	 	---	0				
35s 233575.42 us	 	---		591			
35s 233577.46 us	 	---			58010001		
35s 233579.46 us	 	---				58010592	
35s 243457.83 us	 	---	0				
35s 243459.83 us	 	---		591			
35s 243461.88 us	 	---			58020001		
35s 243463.92 us	 	---				58020592	
35s 253488.23 us	 	---	0				
35s 253490.23 us	 	---		591			
35s 253492.27 us	 	---			58030001		
35s 253494.27 us	 	---				58030592	
35s 263518.63 us	 	---	0				
35s 263520.62 us	 	---		591			
35s 263522.63 us	 	---			58040001		
35s 263583.48 us	 	---				58040592	
35s 273547.65 us	 	---	0				
35s 273549.69 us	 	---		591			
35s 273551.73 us	 	---			58050001		
35s 273553.77 us	 	---				58050592	
35s 283546.54 us	 	---	0				
35s 283548.54 us	 	---		591			
35s 283550.54 us	 	---			58060001		
35s 283552.54 us	 	---				58060592	
35s 293414.85 us	 	---	0				
35s 293558.31 us	 	---		591			
35s 293560.31 us	 	---			58070001		
35s 293562.31 us	 	---				58070592	
35s 303445.25 us	 	---	0				
35s 303447.25 us	 	---		591			
35s 303449.25 us	 	---			58080001		
35s 303451.25 us	 	---				58080592	
35s 313477.52 us	 	---	0				
35s 313479.52 us	 	---		591			
35s 313481.56 us	 	---			58090001		
35s 313483.56 us	 	---				58090592	
35s 323507.92 us	 	---	0				
35s 323509.92 us	 	---		591			
35s 323511.92 us	 	---			58100001		
35s 323566.40 us	 	---				58100592	
35s 333530.56 us	 	---	0				
35s 333532.56 us	 	---		591			
35s 333534.60 us	 	---			58110001		
35s 333536.65 us	 	---				58110592	
35s 343535.83 us	 	---	0				
35s 343537.83 us	 	---		591			
35s 343539.83 us	 	---			58120001		
35s 343541.83 us	 	---				58120592	
35s 353404.19 us	 	---	0				
35s 353541.23 us	 	---		591			
35s 353543.23 us	 	---			58130001		
35s 353545.23 us	 	---				58130592	
35s 363434.54 us	 	---	0				
35s 363436.54 us	 	---		591			
35s 363438.54 us	 	---			58140001		
35s 363440.54 us	 	---				58140592	
35s 373466.81 us	 	---	0				
35s 373468.81 us	 	---		591			
35s 373547.04 us	 	---			58150001		
35s 373549.04 us	 	---				58150592	
35s 383497.21 us	 	---	0				
35s 383499.21 us	 	---		591			
35s 383501.21 us	 	---			58160001		
35s 383549.31 us	 	---				58160592	
35s 393513.48 us	 	---	0				
35s 393515.48 us	 	---		591			
35s 393517.52 us	 	---			58170001		
35s 393519.56 us	 	---				58170592	
35s 403525.25 us	 	---	0				
35s 403527.25 us	 	---		591			
35s 403529.25 us	 	---			58180001		
35s 403531.25 us	 	---				58180592	
35s 413393.44 us	 	---	0				
35s 413524.15 us	 	---		591			
35s 413526.19 us	 	---			58190001		
35s 413528.19 us	 	---				58190592	
35s 423423.87 us	 	---	0				
35s 423425.87 us	 	---		591			
35s 423427.88 us	 	---			58200001		
35s 423429.87 us	 	---				58200592	
35s 433454.23 us	 	---	0				
35s 433456.23 us	 	---		591			
35s 433458.27 us	 	---			58210001		
35s 433535.08 us	 	---				58210592	
35s 443486.50 us	 	---	0				
35s 443488.50 us	 	---		591			
35s 443490.50 us	 	---			58220001		
35s 443532.23 us	 	---				58220592	
35s 453496.40 us	 	---	0				
35s 453498.40 us	 	---		591			
35s 453500.44 us	 	---			58230001		
35s 453502.48 us	 	---				58230592	
35s 463350.50 us	 	---	0				
35s 463509.92 us	 	---		591			
35s 463511.92 us	 	---			58240001		
35s 463513.92 us	 	---				58240592	
35s 473382.85 us	 	---	0				
35s 473507.06 us	 	---		591			
35s 473509.10 us	 	---			58250001		
35s 473511.10 us	 	---				58250592	
35s 483413.12 us	 	---	0				
35s 483415.13 us	 	---		591			
35s 483417.13 us	 	---			58260001		
35s 483419.12 us	 	---				58260592	
35s 493443.50 us	 	---	0				
35s 493445.50 us	 	---		591			
35s 493447.54 us	 	---			58270001		
35s 493517.98 us	 	---				58270592	
35s 503475.77 us	 	---	0				
35s 503477.77 us	 	---		591			
35s 503479.77 us	 	---			58280001		
35s 503481.77 us	 	---				58280592	
35s 513479.31 us	 	---	0				
35s 513481.35 us	 	---		591			
35s 513483.35 us	 	---			58290001		
35s 513485.35 us	 	---				58290592	
35s 523339.75 us	 	---	0				
35s 523492.83 us	 	---		591			
35s 523494.83 us	 	---			58300001		
35s 523496.87 us	 	---				58300592	
35s 533372.15 us	 	---	0				
35s 533374.15 us	 	---		591			
35s 533376.15 us	 	---			58310001		
35s 533378.15 us	 	---				58310592	
35s 543402.44 us	 	---	0				
35s 543404.44 us	 	---		591			
35s 543406.44 us	 	---			58320001		
35s 543408.44 us	 	---				58320592	
35s 553432.79 us	 	---	0				
35s 553434.79 us	 	---		591			
35s 553436.79 us	 	---			58330001		
35s 553500.90 us	 	---				58330592	
35s 563465.23 us	 	---	0				
35s 563467.23 us	 	---		591			
35s 563469.23 us	 	---			58340001		
35s 563471.23 us	 	---				58340592	
35s 573462.21 us	 	---	0				
35s 573464.21 us	 	---		591			
35s 573466.21 us	 	---			58350001		
35s 573468.21 us	 	---				58350592	
35s 583329.04 us	 	---	0				
35s 583475.75 us	 	---		591			
35s 583477.79 us	 	---			58360001		
35s 583479.79 us	 	---				58360592	
35s 593359.42 us	 	---	0				
35s 593361.42 us	 	---		591			
35s 593363.42 us	 	---			58370001		
35s 593365.42 us	 	---				58370592	
35s 603391.85 us	 	---	0				
35s 603393.90 us	 	---		591			
35s 603395.90 us	 	---			58380001		
35s 603397.90 us	 	---				58380592	
35s 613422.08 us	 	---	0				
35s 613424.08 us	 	---		591			
35s 613426.08 us	 	---			58390001		
35s 613483.81 us	 	---				58390592	
35s 623447.98 us	 	---	0				
35s 623449.98 us	 	---		591			
35s 623451.98 us	 	---			58400001		
35s 623453.98 us	 	---				58400592	
35s 633450.13 us	 	---	0				
35s 633452.17 us	 	---		591			
35s 633454.17 us	 	---			58410001		
35s 633456.17 us	 	---				58410592	
35s 643318.44 us	 	---	0				
35s 643458.65 us	 	---		591			
35s 643460.65 us	 	---			58420001		
35s 643462.65 us	 	---				58420592	
35s 653348.71 us	 	---	0				
35s 653350.71 us	 	---		591			
35s 653352.71 us	 	---			58430001		
35s 653354.71 us	 	---				58430592	
35s 663381.10 us	 	---	0				
35s 663383.10 us	 	---		591			
35s 663461.21 us	 	---			58440001		
35s 663463.21 us	 	---				58440592	
35s 673411.38 us	 	---	0				
35s 673413.38 us	 	---		591			
35s 673415.42 us	 	---			58450001		
35s 673466.73 us	 	---				58450592	
35s 683430.90 us	 	---	0				
35s 683432.90 us	 	---		591			
35s 683434.90 us	 	---			58460001		
35s 683436.90 us	 	---				58460592	
35s 693439.42 us	 	---	0				
35s 693441.42 us	 	---		591			
35s 693443.42 us	 	---			58470001		
35s 693445.42 us	 	---				58470592	
35s 703307.73 us	 	---	0				
35s 703441.56 us	 	---		591			
35s 703443.56 us	 	---			58480001		
35s 703445.56 us	 	---				58480592	
35s 713338.04 us	 	---	0				
35s 713340.08 us	 	---		591			
35s 713342.08 us	 	---			58490001		
35s 713344.08 us	 	---				58490592	
35s 723370.40 us	 	---	0				
35s 723372.40 us	 	---		591			
35s 723450.62 us	 	---			58500001		
35s 723452.63 us	 	---				58500592	
35s 733400.79 us	 	---	0				
35s 733402.79 us	 	---		591			
35s 733404.79 us	 	---			58510001		
35s 733449.65 us	 	---				58510592	
35s 743413.81 us	 	---	0				
35s 743415.81 us	 	---		591			
35s 743417.81 us	 	---			58520001		
35s 743419.81 us	 	---				58520592	
35s 753264.62 us	 	---	0				
35s 753427.33 us	 	---		591			
35s 753429.33 us	 	---			58530001		
35s 753431.33 us	 	---				58530592	
35s 763297.06 us	 	---	0				
35s 763424.48 us	 	---		591			
35s 763426.52 us	 	---			58540001		
35s 763428.52 us	 	---				58540592	
35s 773327.42 us	 	---	0				
35s 773329.42 us	 	---		591			
35s 773331.42 us	 	---			58550001		
35s 773333.42 us	 	---				58550592	
35s 783357.69 us	 	---	0				
35s 783359.69 us	 	---		591			
35s 783361.73 us	 	---			58560001		
35s 783435.42 us	 	---				58560592	
35s 793390.08 us	 	---	0				
35s 793392.08 us	 	---		591			
35s 793394.08 us	 	---			58570001		
35s 793432.56 us	 	---				58570592	
35s 803396.73 us	 	---	0				
35s 803398.73 us	 	---		591			
35s 803400.77 us	 	---			58580001		
35s 803402.81 us	 	---				58580592	
35s 813254.04 us	 	---	0				
35s 813410.25 us	 	---		591			
35s 813412.25 us	 	---			58590001		
35s 813414.25 us	 	---				58590592	
35s 823286.31 us	 	---	0				
35s 823288.35 us	 	---		591			
35s 823290.35 us	 	---			58600001		
35s 823292.35 us	 	---				58600592	
35s 833316.75 us	 	---	0				
35s 833318.75 us	 	---		591			
35s 833320.75 us	 	---			58610001		
35s 833322.75 us	 	---				58610592	
35s 843347.02 us	 	---	0				
35s 843349.06 us	 	---		591			
35s 843351.06 us	 	---			58620001		
35s 843418.33 us	 	---				58620592	
35s 853379.35 us	 	---	0				
35s 853381.35 us	 	---		591			
35s 853383.35 us	 	---			58630001		
35s 853385.35 us	 	---				58630592	
35s 863379.65 us	 	---	0				
35s 863381.65 us	 	---		591			
35s 863383.65 us	 	---			58640001		
35s 863385.65 us	 	---				58640592	
35s 873243.33 us	 	---	0				
35s 873393.17 us	 	---		591			
35s 873395.17 us	 	---			58650001		
35s 873397.17 us	 	---				58650592	
35s 883275.65 us	 	---	0				
35s 883277.65 us	 	---		591			
35s 883279.65 us	 	---			58660001		
35s 883281.65 us	 	---				58660592	
35s 893306.00 us	 	---	0				
35s 893308.00 us	 	---		591			
35s 893310.04 us	 	---			58670001		
35s 893312.04 us	 	---				58670592	
35s 903336.38 us	 	---	0				
35s 903338.37 us	 	---		591			
35s 903340.37 us	 	---			58680001		
35s 903401.23 us	 	---				58680592	
35s 913365.40 us	 	---	0				
35s 913367.40 us	 	---		591			
35s 913369.40 us	 	---			58690001		
35s 913371.40 us	 	---				58690592	
35s 923364.31 us	 	---	0				
35s 923366.31 us	 	---		591			
35s 923368.31 us	 	---			58700001		
35s 923370.31 us	 	---				58700592	
35s 933232.71 us	 	---	0				
35s 933376.08 us	 	---		591			
35s 933378.08 us	 	---			58710001		
35s 933380.08 us	 	---				58710592	
35s 943263.02 us	 	---	0				
35s 943265.02 us	 	---		591			
35s 943267.02 us	 	---			58720001		
35s 943269.06 us	 	---				58720592	
35s 953295.27 us	 	---	0				
35s 953297.27 us	 	---		591			
35s 953299.27 us	 	---			58730001		
35s 953301.27 us	 	---				58730592	
35s 963325.67 us	 	---	0				
35s 963327.67 us	 	---		591			
35s 963329.71 us	 	---			58740001		
35s 963384.15 us	 	---				58740592	
35s 973348.31 us	 	---	0				
35s 973350.31 us	 	---		591			
35s 973352.31 us	 	---			58750001		
35s 973354.31 us	 	---				58750592	
35s 983353.58 us	 	---	0				
35s 983355.58 us	 	---		591			
35s 983357.58 us	 	---			58760001		
35s 983359.58 us	 	---				58760592	
35s 993221.92 us	 	---	0				
35s 993359.00 us	 	---		591			
35s 993361.00 us	 	---			58770001		
35s 993363.00 us	 	---				58770592	
36s 3252.29 us	 	---	0				
36s 3254.29 us	 	---		591			
36s 3256.29 us	 	---			58780001		
36s 3258.29 us	 	---				58780592	
36s 13284.56 us	 	---	0				
36s 13286.56 us	 	---		591			
36s 13364.79 us	 	---			58790001		
36s 13366.79 us	 	---				58790592	
36s 23314.96 us	 	---	0				
36s 23316.96 us	 	---		591			
36s 23318.96 us	 	---			58800001		
36s 23367.06 us	 	---				58800592	
36s 33331.23 us	 	---	0				
36s 33333.23 us	 	---		591			
36s 33335.23 us	 	---			58810001		
36s 33337.23 us	 	---				58810592	
36s 43343.00 us	 	---	0				
36s 43345.00 us	 	---		591			
36s 43347.04 us	 	---			58820001		
36s 43349.08 us	 	---				58820592	
36s 53211.27 us	 	---	0				
36s 53341.92 us	 	---		591			
36s 53343.92 us	 	---			58830001		
36s 53345.92 us	 	---				58830592	
36s 63241.58 us	 	---	0				
36s 63243.58 us	 	---		591			
36s 63245.58 us	 	---			58840001		
36s 63247.58 us	 	---				58840592	
36s 73272.02 us	 	---	0				
36s 73274.06 us	 	---		591			
36s 73276.06 us	 	---			58850001		
36s 73352.83 us	 	---				58850592	
36s 83304.25 us	 	---	0				
36s 83306.25 us	 	---		591			
36s 83308.25 us	 	---			58860001		
36s 83349.98 us	 	---				58860592	
36s 93314.15 us	 	---	0				
36s 93316.15 us	 	---		591			
36s 93318.15 us	 	---			58870001		
36s 93320.15 us	 	---				58870592	
36s 103168.21 us	 	---	0				
36s 103327.79 us	 	---		591			
36s 103329.83 us	 	---			58880001		
36s 103331.83 us	 	---				58880592	
36s 113200.60 us	 	---	0				
36s 113324.94 us	 	---		591			
36s 113326.94 us	 	---			58890001		
36s 113328.94 us	 	---				58890592	
36s 123230.96 us	 	---	0				
36s 123233.00 us	 	---		591			
36s 123235.00 us	 	---			58900001		
36s 123237.00 us	 	---				58900592	
36s 133261.27 us	 	---	0				
36s 133263.27 us	 	---		591			
36s 133265.27 us	 	---			58910001		
36s 133335.75 us	 	---				58910592	
36s 143293.54 us	 	---	0				
36s 143295.54 us	 	---		591			
36s 143297.54 us	 	---			58920001		
36s 143299.54 us	 	---				58920592	
36s 153297.06 us	 	---	0				
36s 153299.06 us	 	---		591			
36s 153301.06 us	 	---			58930001		
36s 153303.06 us	 	---				58930592	
36s 163157.50 us	 	---	0				
36s 163310.71 us	 	---		591			
36s 163312.71 us	 	---			58940001		
36s 163314.71 us	 	---				58940592	
36s 173189.90 us	 	---	0				
36s 173191.90 us	 	---		591			
36s 173193.90 us	 	---			58950001		
36s 173195.90 us	 	---				58950592	
36s 183220.17 us	 	---	0				
36s 183222.17 us	 	---		591			
36s 183224.17 us	 	---			58960001		
36s 183226.17 us	 	---				58960592	
36s 193250.56 us	 	---	0				
36s 193252.56 us	 	---		591			
36s 193254.56 us	 	---			58970001		
36s 193318.67 us	 	---				58970592	
36s 203282.96 us	 	---	0				
36s 203284.96 us	 	---		591			
36s 203286.96 us	 	---			58980001		
36s 203288.96 us	 	---				58980592	
36s 213279.98 us	 	---	0				
36s 213281.98 us	 	---		591			
36s 213284.02 us	 	---			58990001		
36s 213286.06 us	 	---				58990592	
36s 223146.83 us	 	---	0				
36s 223293.62 us	 	---		591			
36s 223295.62 us	 	---			59000001		
36s 223297.63 us	 	---				59000592	
36s 233177.19 us	 	---	0				
36s 233179.19 us	 	---		591			
36s 233181.19 us	 	---			59010001		
36s 233183.19 us	 	---				59010592	
36s 243209.62 us	 	---	0				
36s 243211.63 us	 	---		591			
36s 243213.63 us	 	---			59020001		
36s 243215.62 us	 	---				59020592	
36s 253239.90 us	 	---	0				
36s 253241.94 us	 	---		591			
36s 253243.94 us	 	---			59030001		
36s 253301.58 us	 	---				59030592	
36s 263265.73 us	 	---	0				
36s 263267.73 us	 	---		591			
36s 263269.73 us	 	---			59040001		
36s 263271.73 us	 	---				59040592	
36s 273267.90 us	 	---	0				
36s 273269.90 us	 	---		591			
36s 273271.90 us	 	---			59050001		
36s 273273.90 us	 	---				59050592	
36s 283136.21 us	 	---	0				
36s 283276.54 us	 	---		591			
36s 283278.54 us	 	---			59060001		
36s 283280.54 us	 	---				59060592	
36s 293166.48 us	 	---	0				
36s 293168.48 us	 	---		591			
36s 293170.48 us	 	---			59070001		
36s 293172.48 us	 	---				59070592	
36s 303198.96 us	 	---	0				
36s 303200.96 us	 	---		591			
36s 303278.96 us	 	---			59080001		
36s 303280.96 us	 	---				59080592	
36s 313229.12 us	 	---	0				
36s 313231.13 us	 	---		591			
36s 313233.12 us	 	---			59090001		
36s 313284.50 us	 	---				59090592	
36s 323248.65 us	 	---	0				
36s 323250.65 us	 	---		591			
36s 323252.65 us	 	---			59100001		
36s 323254.65 us	 	---				59100592	
36s 333257.19 us	 	---	0				
36s 333259.19 us	 	---		591			
36s 333261.19 us	 	---			59110001		
36s 333263.19 us	 	---				59110592	
36s 343125.50 us	 	---	0				
36s 343259.46 us	 	---		591			
36s 343261.46 us	 	---			59120001		
36s 343263.46 us	 	---				59120592	
36s 353155.81 us	 	---	0				
36s 353157.81 us	 	---		591			
36s 353159.81 us	 	---			59130001		
36s 353161.81 us	 	---				59130592	
36s 363188.15 us	 	---	0				
36s 363190.19 us	 	---		591			
36s 363268.37 us	 	---			59140001		
36s 363270.37 us	 	---				59140592	
36s 373218.54 us	 	---	0				
36s 373220.54 us	 	---		591			
36s 373222.54 us	 	---			59150001		
36s 373267.42 us	 	---				59150592	
36s 383231.56 us	 	---	0				
36s 383233.56 us	 	---		591			
36s 383235.56 us	 	---			59160001		
36s 383237.56 us	 	---				59160592	
36s 393082.40 us	 	---	0				
36s 393245.21 us	 	---		591			
36s 393247.21 us	 	---			59170001		
36s 393249.21 us	 	---				59170592	
36s 403114.83 us	 	---	0				
36s 403242.37 us	 	---		591			
36s 403244.37 us	 	---			59180001		
36s 403246.38 us	 	---				59180592	
36s 413145.21 us	 	---	0				
36s 413147.21 us	 	---		591			
36s 413149.21 us	 	---			59190001		
36s 413151.21 us	 	---				59190592	
36s 423175.44 us	 	---	0				
36s 423177.44 us	 	---		591			
36s 423179.44 us	 	---			59200001		
36s 423253.17 us	 	---				59200592	
36s 433207.88 us	 	---	0				
36s 433209.92 us	 	---		591			
36s 433211.92 us	 	---			59210001		
36s 433250.33 us	 	---				59210592	
36s 443214.48 us	 	---	0				
36s 443216.48 us	 	---		591			
36s 443218.48 us	 	---			59220001		
36s 443220.48 us	 	---				59220592	
36s 453071.81 us	 	---	0				
36s 453228.13 us	 	---		591			
36s 453230.12 us	 	---			59230001		
36s 453232.12 us	 	---				59230592	
36s 463104.06 us	 	---	0				
36s 463106.10 us	 	---		591			
36s 463108.15 us	 	---			59240001		
36s 463110.19 us	 	---				59240592	
36s 473134.50 us	 	---	0				
36s 473136.50 us	 	---		591			
36s 473138.50 us	 	---			59250001		
36s 473140.50 us	 	---				59250592	
36s 483164.77 us	 	---	0				
36s 483166.81 us	 	---		591			
36s 483168.81 us	 	---			59260001		
36s 483236.08 us	 	---				59260592	
36s 493197.13 us	 	---	0				
36s 493199.12 us	 	---		591			
36s 493201.12 us	 	---			59270001		
36s 493203.13 us	 	---				59270592	
36s 503197.40 us	 	---	0				
36s 503199.40 us	 	---		591			
36s 503201.40 us	 	---			59280001		
36s 503203.40 us	 	---				59280592	
36s 513061.10 us	 	---	0				
36s 513211.04 us	 	---		591			
36s 513213.08 us	 	---			59290001		
36s 513215.08 us	 	---				59290592	
36s 523093.35 us	 	---	0				
36s 523095.35 us	 	---		591			
36s 523097.40 us	 	---			59300001		
36s 523099.44 us	 	---				59300592	
36s 533123.75 us	 	---	0				
36s 533125.75 us	 	---		591			
36s 533127.75 us	 	---			59310001		
36s 533129.75 us	 	---				59310592	
36s 543154.15 us	 	---	0				
36s 543156.15 us	 	---		591			
36s 543158.15 us	 	---			59320001		
36s 543219.00 us	 	---				59320592	
